"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"P126974","P126974_10376576","1","10376576","Bayero University","11.97647","8.47826","UNIV","university","6295630|6255146|NG|29|8633820|9410939|10376576","Earth|Africa|Nigeria|Kano State|Gwale|Dorayi|Bayero University","3","1"
"P126974","P126974_10376581","1","10376581","Benue State University","7.72849","8.55395","UNIV","university","6295630|6255146|NG|26|7932059|10376581","Earth|Africa|Nigeria|Benue State|Markurdi|Benue State University","3","1"
"P126974","P126974_10376574","1","10376574","Federal University of Agriculture, Abeokuta","7.23094","3.43823","UNIV","university","6295630|6255146|NG|16|8636328|10376574","Earth|Africa|Nigeria|Ogun State|Odeda|Federal University of Agriculture, Abeokuta","3","1"
"P126974","P126974_10376569","1","10376569","Kwame Nkrumah University of Science and Technology","6.67868","-1.56063","UNIV","university","6295630|6255146|GH|02|10376569","Earth|Africa|Ghana|Ashanti Region|Kwame Nkrumah University of Science and Technology","3","1"
"P126974","P126974_10376580","1","10376580","Obafemi Awolowo University","7.51677","4.52598","UNIV","university","6295630|6255146|NG|42|7701469|10376580","Earth|Africa|Nigeria|Osun State|Ife Central|Obafemi Awolowo University","3","1"
"P126974","P126974_10376572","1","10376572","Redeemer's University","6.81476","3.45871","UNIV","university","6295630|6255146|NG|16|7873905|10376572","Earth|Africa|Nigeria|Ogun State|Obafemi Owode|Redeemer's University","3","1"
"P126974","P126974_10376585","1","10376585","Université d'Abomey-Calavi","6.44105","2.35238","UNIV","university","6295630|6255146|BJ|09|10376585","Earth|Africa|Benin|Atlantique Department|Université d'Abomey-Calavi","3","1"
"P126974","P126974_10376584","1","10376584","Université de Lome","6.17737","1.213","UNIV","university","6295630|6255146|TG|10376584","Earth|Africa|Togo|Université de Lome","3","1"
"P126974","P126974_7910306","1","7910306","University Cheikh Anta Diop","14.68731","-17.46331","UNIV","university","6295630|6255146|SN|01|7910306","Earth|Africa|Senegal|Dakar|University Cheikh Anta Diop","3","1"
"P126974","P126974_10376582","1","10376582","University of Benin","6.33955","5.60862","UNIV","university","6295630|6255146|NG|37|8636764|10376582","Earth|Africa|Nigeria|Edo|Oredo|University of Benin","3","1"
"P126974","P126974_10376579","1","10376579","University of Jos","9.94963","8.88952","UNIV","university","6295630|6255146|NG|49|8634514|10376579","Earth|Africa|Nigeria|Plateau State|Jos North|University of Jos","3","1"
"P049172","P049172_10341415","1","10341415","Daugavpils University","55.86889","26.51556","UNIV","university","6295630|6255148|LV|06|10341415","Earth|Europe|Latvia|Daugavpils|Daugavpils University","3","1"
"P035163","P035163_10124009","1","10124009","University of Vilnius","54.68262","25.28766","UNIV","university","6295630|6255148|LT|65|10124009","Earth|Europe|Lithuania|Vilnius County|University of Vilnius","3","1"
"P004003","P004003_10243910","1","10243910","The University of Nusa Cendana","-10.15439","123.65887","UNIV","university","6295630|6255147|ID|18|10243910","Earth|Asia|Indonesia|East Nusa Tenggara|The University of Nusa Cendana","3","1"
"P004003","P004003_10243885","1","10243885","Universitas Bengkulu","-3.75996","102.2768","UNIV","university","6295630|6255147|ID|03|10243885","Earth|Asia|Indonesia|Propinsi Bengkulu|Universitas Bengkulu","3","1"
"P004003","P004003_10243485","1","10243485","Universitas Cendrawas","-2.60848","140.67565","UNIV","university","6295630|6255147|ID|36|10243485","Earth|Asia|Indonesia|Provinsi Papua|Universitas Cendrawas","3","1"
"P004003","P004003_10243883","1","10243883","Universitas Haluoleo","-4.00881","122.52268","UNIV","university","6295630|6255147|ID|22|10243883","Earth|Asia|Indonesia|Sulawesi Tenggara|Universitas Haluoleo","3","1"
"P004003","P004003_10243886","1","10243886","Universitas Jambi","-1.61393","103.51863","UNIV","university","6295630|6255147|ID|05|10243886","Earth|Asia|Indonesia|Provinsi Jambi|Universitas Jambi","3","1"
"P004003","P004003_10243918","1","10243918","Universitas Lambung Mangkurat","-3.32307","114.59944","UNIV","university","6295630|6255147|ID|12|10243918","Earth|Asia|Indonesia|South Kalimantan|Universitas Lambung Mangkurat","3","1"
"P004003","P004003_10243887","1","10243887","Universitas Lampung","-5.3645","105.24344","UNIV","university","6295630|6255147|ID|15|10243887","Earth|Asia|Indonesia|Provinsi Lampung|Universitas Lampung","3","1"
"P004003","P004003_7303761","1","7303761","Universitas Mataram UNRAM","-8.58819","116.09288","UNIV","university","6295630|6255147|ID|17|7303761","Earth|Asia|Indonesia|West Nusa Tenggara|Universitas Mataram UNRAM","3","1"
"P004003","P004003_10243906","1","10243906","Universitas Negeri Gorontalo","0.55497","123.06372","UNIV","university","6295630|6255147|ID|31|10243906","Earth|Asia|Indonesia|North Sulawesi|Universitas Negeri Gorontalo","3","1"
"P004003","P004003_10243915","1","10243915","Universitas Negeri Manado","1.27243","124.88439","UNIV","university","6295630|6255147|ID|31|10243915","Earth|Asia|Indonesia|North Sulawesi|Universitas Negeri Manado","3","1"
"P004003","P004003_10243888","1","10243888","Universitas Riau","0.47438","101.38037","UNIV","university","6295630|6255147|ID|37|10243888","Earth|Asia|Indonesia|Provinsi Riau|Universitas Riau","3","1"
"P004003","P004003_10243882","1","10243882","Universitas Tadulako","-0.838","119.89625","UNIV","university","6295630|6255147|ID|21|10243882","Earth|Asia|Indonesia|Central Sulawesi|Universitas Tadulako","3","1"
"P004003","P004003_10243873","1","10243873","Universitas Tanjungpura","-0.058","109.347","UNIV","university","6295630|6255147|ID|11|10243873","Earth|Asia|Indonesia|West Kalimantan|Universitas Tanjungpura","3","1"
"P004003","P004003_8411090","1","8411090","Universitas Terbuka (UT) Indonesia Open University","-6.34501","106.75806","UNIV","university","6295630|6255147|ID|30|8411090","Earth|Asia|Indonesia|West Java|Universitas Terbuka (UT) Indonesia Open University","3","1"
"P002373","P002373_7910306","1","7910306","University Cheikh Anta Diop","14.68731","-17.46331","UNIV","university","6295630|6255146|SN|01|7910306","Earth|Africa|Senegal|Dakar|University Cheikh Anta Diop","3","1"
"P035643","P035643_10300665","1","10300665","University of The Gambia","13.46054","-16.67589","UNIV","university","6295630|6255146|GM|10300665","Earth|Africa|Gambia|University of The Gambia","3","1"
"P001670","P001670_7839253","1","7839253","Mzuzu University","-11.422","33.99323","UNIV","university","6295630|6255146|MW|N|7839253","Earth|Africa|Malawi|Northern Region|Mzuzu University","3","1"
"P008402","P008402_10114293","1","10114293","University of Tartu","58.38108","26.71982","UNIV","university","6295630|6255148|EE|18|7522434|10114293","Earth|Europe|Estonia|Tartu|Tartu linn|University of Tartu","3","1"
"P004805","P004805_10124006","1","10124006","Chulalongkorn University","13.73864","100.5309","UNIV","university","6295630|6255147|TH|40|10124006","Earth|Asia|Thailand|Bangkok|Chulalongkorn University","3","1"
"P042540","P042540_10124010","1","10124010","University of Diponegoro","-7.05133","110.44112","UNIV","university","6295630|6255147|ID|07|10124010","Earth|Asia|Indonesia|Central Java|University of Diponegoro","3","1"
"P040195","P040195_10172786","1","10172786","Bandung Institute of Technology","-6.88985","107.60997","UNIV","university","6295630|6255147|ID|30|10172786","Earth|Asia|Indonesia|West Java|Bandung Institute of Technology","3","1"
"P040195","P040195_10124111","1","10124111","Gadjah Mada University","-7.7695","110.379","UNIV","university","6295630|6255147|ID|10|10124111","Earth|Asia|Indonesia|Daerah Istimewa Yogyakarta|Gadjah Mada University","3","1"
"P040195","P040195_10124122","1","10124122","Institut Seni Indonesia","-7.85126","110.35767","UNIV","university","6295630|6255147|ID|10|10124122","Earth|Asia|Indonesia|Daerah Istimewa Yogyakarta|Institut Seni Indonesia","3","1"
"P040195","P040195_10124121","1","10124121","Institut Teknologi Sepuluh Nopember","-7.27684","112.79161","UNIV","university","6295630|6255147|ID|08|10124121","Earth|Asia|Indonesia|East Java|Institut Teknologi Sepuluh Nopember","3","1"
"P040195","P040195_10124118","1","10124118","Universitas Airlangga","-7.2681","112.7711","UNIV","university","6295630|6255147|ID|08|10124118","Earth|Asia|Indonesia|East Java|Universitas Airlangga","3","1"
"P040195","P040195_6751931","1","6751931","Universitas Indonesia","-6.99417","110.42389","UNIV","university","6295630|6255147|ID|04|6751931","Earth|Asia|Indonesia|Daerah Khusus Ibukota Jakarta|Universitas Indonesia","3","1"
"P038091","P038091_7927144","1","7927144","Gazi Üniversitesi","39.93843","32.81887","UNIV","university","6295630|6255147|TR|68|7927144","Earth|Asia|Turkey|Ankara|Gazi Üniversitesi","3","1"
"P004004","P004004_10243910","1","10243910","The University of Nusa Cendana","-10.15439","123.65887","UNIV","university","6295630|6255147|ID|18|10243910","Earth|Asia|Indonesia|East Nusa Tenggara|The University of Nusa Cendana","3","1"
"P004004","P004004_10243885","1","10243885","Universitas Bengkulu","-3.75996","102.2768","UNIV","university","6295630|6255147|ID|03|10243885","Earth|Asia|Indonesia|Propinsi Bengkulu|Universitas Bengkulu","3","1"
"P004004","P004004_10243886","1","10243886","Universitas Jambi","-1.61393","103.51863","UNIV","university","6295630|6255147|ID|05|10243886","Earth|Asia|Indonesia|Provinsi Jambi|Universitas Jambi","3","1"
"P004004","P004004_10243887","1","10243887","Universitas Lampung","-5.3645","105.24344","UNIV","university","6295630|6255147|ID|15|10243887","Earth|Asia|Indonesia|Provinsi Lampung|Universitas Lampung","3","1"
"P004004","P004004_10243888","1","10243888","Universitas Riau","0.47438","101.38037","UNIV","university","6295630|6255147|ID|37|10243888","Earth|Asia|Indonesia|Provinsi Riau|Universitas Riau","3","1"
"P004004","P004004_10243884","1","10243884","Universitas Sebelas Maret","-7.56047","110.78934","UNIV","university","6295630|6255147|ID|07|10243884","Earth|Asia|Indonesia|Central Java|Universitas Sebelas Maret","3","1"
"P046837","P046837_9166252","1","9166252","University of Dar es Salaam","-6.7816","39.2057","UNIV","university","6295630|6255146|TZ|23|9166252","Earth|Africa|Tanzania|Dar es Salaam Region|University of Dar es Salaam","3","1"
"P069852","P069852_9166359","5","9166359","Bao Feng Lu","31.34775","110.75554","RD","road","6295630|6255147|CN|12|9166359","Earth|Asia|China|Hubei|Bao Feng Lu","3","2"
"P069852","P069852_9166363","5","9166363","Ding Zi Qiao Lu","30.52296","114.33","RD","road","6295630|6255147|CN|12|9166363","Earth|Asia|China|Hubei|Ding Zi Qiao Lu","3","2"
"P069852","P069852_9166272","5","9166272","Gong Ye Da Dao","29.71079","113.12256","RD","road","6295630|6255147|CN|12|9166272","Earth|Asia|China|Hubei|Gong Ye Da Dao","3","2"
"P069852","P069852_9166349","5","9166349","Gu Sao Shu Road","30.63112","114.26155","RD","road","6295630|6255147|CN|12|9166349","Earth|Asia|China|Hubei|Gu Sao Shu Road","3","2"
"P069852","P069852_9166325","5","9166325","Guan Shan Yi Road","21.66967","110.91321","RD","road","6295630|6255147|CN|30|9166325","Earth|Asia|China|Guangdong|Guan Shan Yi Road","3","2"
"P069852","P069852_9166352","5","9166352","Guan Shan Lu","30.49989","114.41102","RD","road","6295630|6255147|CN|12|9166352","Earth|Asia|China|Hubei|Guan Shan Lu","3","2"
"P069852","P069852_9166164","5","9166164","Han Shi","30.71092","114.51609","RD","road","6295630|6255147|CN|12|9166164","Earth|Asia|China|Hubei|Han Shi","3","2"
"P069852","P069852_9166382","5","9166382","Han Yang Da Dao","30.5658","114.18579","RD","road","6295630|6255147|CN|12|9166382","Earth|Asia|China|Hubei|Han Yang Da Dao","3","2"
"P069852","P069852_9166186","5","9166186","Hanxi Lu","30.58835","114.23104","RD","road","6295630|6255147|CN|12|9166186","Earth|Asia|China|Hubei|Hanxi Lu","3","2"
"P069852","P069852_9166384","5","9166384","He Ping Da Dao","30.60987","114.35463","RD","road","6295630|6255147|CN|12|9166384","Earth|Asia|China|Hubei|He Ping Da Dao","3","2"
"P069852","P069852_9166364","5","9166364","Hong Shan Lu","30.54568","114.34549","RD","road","6295630|6255147|CN|12|9166364","Earth|Asia|China|Hubei|Hong Shan Lu","3","2"
"P069852","P069852_9166266","5","9166266","Hou Hu Lu","30.60009","114.3663","RD","road","6295630|6255147|CN|12|9166266","Earth|Asia|China|Hubei|Hou Hu Lu","3","2"
"P069852","P069852_9166289","5","9166289","Ji San Lu","31.28321","121.51131","RD","road","6295630|6255147|CN|23|9166289","Earth|Asia|China|Shanghai Shi|Ji San Lu","3","2"
"P069852","P069852_9166303","5","9166303","Jian She Da Dao","30.59724","114.27152","RD","road","6295630|6255147|CN|12|9166303","Earth|Asia|China|Hubei|Jian She Da Dao","3","2"
"P069852","P069852_9166376","5","9166376","Jie Fang Dadao","30.59507","114.29236","RD","road","6295630|6255147|CN|12|9166376","Earth|Asia|China|Hubei|Jie Fang Dadao","3","2"
"P069852","P069852_9166381","5","9166381","Jie Fang Nan Lu","30.59479","114.29457","RD","road","6295630|6255147|CN|12|9166381","Earth|Asia|China|Hubei|Jie Fang Nan Lu","3","2"
"P069852","P069852_9166183","5","9166183","JinShui Lu","30.52463","114.3099","RD","road","6295630|6255147|CN|12|9166183","Earth|Asia|China|Hubei|JinShui Lu","3","2"
"P069852","P069852_9166333","5","9166333","Lijibei Lu","30.57772","114.27007","RD","road","6295630|6255147|CN|12|9166333","Earth|Asia|China|Hubei|Lijibei Lu","3","2"
"P069852","P069852_9166184","5","9166184","Maying Lu","30.5381","114.25655","RD","road","6295630|6255147|CN|12|9166184","Earth|Asia|China|Hubei|Maying Lu","3","2"
"P069852","P069852_9166187","5","9166187","Meizi Lu","30.47725","114.19087","RD","road","6295630|6255147|CN|12|9166187","Earth|Asia|China|Hubei|Meizi Lu","3","2"
"P069852","P069852_9166368","5","9166368","Nan Ni Wan Da Dao","30.60213","114.19921","RD","road","6295630|6255147|CN|12|9166368","Earth|Asia|China|Hubei|Nan Ni Wan Da Dao","3","2"
"P069852","P069852_9166192","5","9166192","Qiaokou Lu","30.57256","114.25125","RD","road","6295630|6255147|CN|12|9166192","Earth|Asia|China|Hubei|Qiaokou Lu","3","2"
"P069852","P069852_9166271","5","9166271","Qin Yuan Lu","30.58874","114.33218","RD","road","6295630|6255147|CN|12|9166271","Earth|Asia|China|Hubei|Qin Yuan Lu","3","2"
"P069852","P069852_9166250","5","9166250","Qing Hua Lu","30.59755","114.47414","RD","road","6295630|6255147|CN|12|9166250","Earth|Asia|China|Hubei|Qing Hua Lu","3","2"
"P069852","P069852_9166335","5","9166335","Sanyang Road","30.59863","114.30206","RD","road","6295630|6255147|CN|12|9166335","Earth|Asia|China|Hubei|Sanyang Road","3","2"
"P069852","P069852_9166287","5","9166287","Shi Pai Ling Lu","30.52285","114.34155","RD","road","6295630|6255147|CN|12|9166287","Earth|Asia|China|Hubei|Shi Pai Ling Lu","3","2"
"P069852","P069852_9166296","5","9166296","Sixin Dadao","30.5243","114.20987","RD","road","6295630|6255147|CN|12|9166296","Earth|Asia|China|Hubei|Sixin Dadao","3","2"
"P069852","P069852_9166246","5","9166246","Tai bei Yi Lu","30.59362","114.28095","RD","road","6295630|6255147|CN|12|9166246","Earth|Asia|China|Hubei|Tai bei Yi Lu","3","2"
"P069852","P069852_9166329","5","9166329","Taipingyang","30.5746","114.24067","RD","road","6295630|6255147|CN|12|9166329","Earth|Asia|China|Hubei|Taipingyang","3","2"
"P069852","P069852_9166358","5","9166358","Wusheng Lu","30.57018","114.26857","RD","road","6295630|6255147|CN|12|9166358","Earth|Asia|China|Hubei|Wusheng Lu","3","2"
"P069852","P069852_9166254","5","9166254","Xiang Gang Lu","30.60586","114.28368","RD","road","6295630|6255147|CN|12|9166254","Earth|Asia|China|Hubei|Xiang Gang Lu","3","2"
"P069852","P069852_9166350","5","9166350","Xiang Yang Cun Lu","30.76426","121.36293","RD","road","6295630|6255147|CN|23|9166350","Earth|Asia|China|Shanghai Shi|Xiang Yang Cun Lu","3","2"
"P069852","P069852_9166197","5","9166197","Xianggang Lu","30.60503","114.28468","RD","road","6295630|6255147|CN|12|9166197","Earth|Asia|China|Hubei|Xianggang Lu","3","2"
"P069852","P069852_9166361","5","9166361","Xinhua Lu","30.60569","114.2702","RD","road","6295630|6255147|CN|12|9166361","Earth|Asia|China|Hubei|Xinhua Lu","3","2"
"P069852","P069852_9166351","5","9166351","Xu Dong Lu","32.05053","112.16655","RD","road","6295630|6255147|CN|12|9166351","Earth|Asia|China|Hubei|Xu Dong Lu","3","2"
"P069852","P069852_9166256","5","9166256","Xunlimen","30.58542","114.28662","RD","road","6295630|6255147|CN|12|9166256","Earth|Asia|China|Hubei|Xunlimen","3","2"
