project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,planet,continent,country,loc1,loc2,location_class,geographic_exactness,project_title.x,ad_sector_names,project_title.y,status
P041887,P041887_1462797,1,1462797,Debidwar,23.6625,91.00028,PPL,populated place,6295630|6255147|BD|84|1462797,Earth,Asia,Bangladesh,Chittagong,Debidwar,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1185233,1,1185233,Dhunot,24.68587,89.54139,PPL,populated place,6295630|6255147|BD|83|1185233,Earth,Asia,Bangladesh,Rājshāhi Division,Dhunot,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1203891,1,1203891,Dinājpur,25.62745,88.63779,PPL,populated place,6295630|6255147|BD|87|1203891,Earth,Asia,Bangladesh,Rangpur Division,Dinājpur,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_8432952,1,8432952,Duhār,23.61856,90.12124,PPL,populated place,6295630|6255147|BD|81|8432952,Earth,Asia,Bangladesh,Dhaka Division,Duhār,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1185229,1,1185229,Dupchānchia,24.87236,89.17922,PPL,populated place,6295630|6255147|BD|83|1185229,Earth,Asia,Bangladesh,Rājshāhi Division,Dupchānchia,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1203344,1,1203344,Farīdpur,23.60612,89.84064,PPL,populated place,6295630|6255147|BD|81|1203344,Earth,Asia,Bangladesh,Dhaka Division,Farīdpur,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1185224,1,1185224,Feni,23.0144,91.3966,PPL,populated place,6295630|6255147|BD|84|1185224,Earth,Asia,Bangladesh,Chittagong,Feni,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_9972611,1,9972611,Fulbaria,24.63235,90.26899,PPL,populated place,6295630|6255147|BD|81|9972611,Earth,Asia,Bangladesh,Dhaka Division,Fulbaria,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_9972718,1,9972718,Gabtali,24.88262,89.44965,PPL,populated place,6295630|6255147|BD|83|9972718,Earth,Asia,Bangladesh,Rājshāhi Division,Gabtali,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_8304402,1,8304402,Galāchipa,22.16858,90.41105,PPL,populated place,6295630|6255147|BD|82|8304402,Earth,Asia,Bangladesh,Khulna Division,Galāchipa,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_9252709,1,9252709,Gazipur City Corporation,23.99796,90.42143,PPL,populated place,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Gazipur City Corporation,NA,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_7670698,1,7670698,Ghatail,24.4667,89.9667,PPL,populated place,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Ghatail,NA,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1202532,1,1202532,Ghorāsāl,23.94129,90.63035,PPL,populated place,6295630|6255147|BD|00,Earth,Asia,Bangladesh,Ghorāsāl,NA,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1185213,1,1185213,Goalundo Ghāt,23.72408,89.76497,PPL,populated place,6295630|6255147|BD|00,Earth,Asia,Bangladesh,Goalundo Ghāt,NA,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1185253,1,1185253,Gobindaganj,25.14429,89.37494,PPL,populated place,6295630|6255147|BD|00,Earth,Asia,Bangladesh,Gobindaganj,NA,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1185104,1,1185104,Godāgāri,24.46831,88.32357,PPL,populated place,6295630|6255147|BD|83|1185104,Earth,Asia,Bangladesh,Rājshāhi Division,Godāgāri,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1202120,1,1202120,Gopālganj,23.22348,90.06041,PPL,populated place,6295630|6255147|BD|00,Earth,Asia,Bangladesh,Gopālganj,NA,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_7480616,1,7480616,Gopālganj,23.01018,89.83278,PPL,populated place,6295630|6255147|BD|81|7480616,Earth,Asia,Bangladesh,Dhaka Division,Gopālganj,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1202065,1,1202065,Gopālpur,24.56006,89.9218,PPL,populated place,6295630|6255147|BD|81|1202065,Earth,Asia,Bangladesh,Dhaka Division,Gopālpur,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1185209,1,1185209,Habiganj,24.38044,91.41299,PPL,populated place,6295630|6255147|BD|86|1185209,Earth,Asia,Bangladesh,Sylhet Division,Habiganj,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1201753,1,1201753,Hājīganj,23.25191,90.85508,PPL,populated place,6295630|6255147|BD|84|1201753,Earth,Asia,Bangladesh,Chittagong,Hājīganj,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_8065029,1,8065029,Hakimpur,25.28262,89.0191,PPL,populated place,6295630|6255147|BD|87|8065029,Earth,Asia,Bangladesh,Rangpur Division,Hakimpur,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_7478264,1,7478264,Harinākunda,23.6518,89.04919,PPL,populated place,6295630|6255147|BD|82|7478264,Earth,Asia,Bangladesh,Khulna Division,Harinākunda,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_1185207,1,1185207,Ishurdi,24.12858,89.06573,PPL,populated place,6295630|6255147|BD|83|1185207,Earth,Asia,Bangladesh,Rājshāhi Division,Ishurdi,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
P041887,P041887_7914734,1,7914734,Islampur,25.08081,89.79469,PPL,populated place,6295630|6255147|BD|81|7914734,Earth,Asia,Bangladesh,Dhaka Division,Islampur,2,1,Municipal Services,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Transport and storage",Municipal Services,Completion
